case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,legacy_label,legacy_min_h,legacy_controller_error,legacy_case_runtime_s,evolved_label,evolved_min_h,evolved_controller_error,evolved_case_runtime_s
10,1.7089763038931183,1.3942817455896563,0.35730539114907534,1.1799742024413034,0.4665382281547695,1.9999652548120173,Pass,2.354465961456299,False,0.179917374975048,Pass,2.3544669151306152,False,0.7275090420152992
11,1.118774755157746,1.6564041888086112,0.39877826147710305,1.1089251590235234,0.6802794346685063,-2.2006344382012566,Pass,0.005512997508049011,False,0.20491883301292546,Pass,0.35873037576675415,False,1.2851909169985447
12,2.8985249120138445,1.6114929773498354,0.3974595700564243,-1.0736386433004323,0.1983976273447661,2.129188748315964,Pass,2.2846643924713135,False,0.2567638330219779,Pass,2.285074234008789,False,0.8760970839939546
13,1.2261738779803,0.5785611920333953,0.872414634378728,1.4452581764297543,1.03213985091044,-0.15755287506439064,Pass,0.7423951029777527,False,0.19033308399957605,Pass,0.7423951029777527,False,0.818626292020781
14,2.5443041011267042,0.445099087375459,0.44753718916693525,0.20128161260591426,0.7539976033826589,2.3147344348012497,Fail,-0.17691224813461304,False,0.2776461250032298,Pass,0.8365735411643982,False,1.2807628339796793
15,2.7719894420439397,1.8850959263760658,0.4526630526172412,1.0381353525830121,0.8734450416233156,-0.5937491422919043,Pass,6.2467193603515625,False,0.24843704199884087,Pass,6.803096771240234,False,1.115026208019117
16,1.1965286669734023,2.428602501814952,0.599477364592374,-1.2640326818669627,0.35369855872849715,-0.33708022467317855,Pass,0.8960816860198975,False,0.4394570419972297,Pass,0.8956503868103027,False,1.0818730419850908
17,2.4193344347880186,1.1910976457157547,0.7688360831047476,0.369740625265663,0.42774441527883417,2.5778768312662352,Pass,0.5517206192016602,False,0.22703287500189617,Pass,1.5434664487838745,False,0.9191755419888068
18,2.0209273985020273,1.8779859008348654,0.7906063922336956,2.688353021830376,1.1874575867465924,2.847999377463772,Pass,3.4590890407562256,False,0.29563625002629124,Pass,3.4590890407562256,False,0.9043355419998989
19,2.4051383611434107,0.21126303760528514,0.6654315282170125,2.969669796161458,0.14660880990218852,-0.998913584432771,Pass,1.831587314605713,False,0.30824312497861683,Pass,1.903702735900879,False,1.101259792019846
20,1.0992783464920122,2.3242178810959215,0.7183976897731806,0.5371451953086872,0.7273565107669396,1.101889296361806,Fail,-0.22505542635917664,False,0.24605720801628195,Fail,-0.08211672306060791,False,1.0416086679906584
21,2.1894655122132107,1.5824004929589024,0.4227177577133487,-0.05457011778990095,1.1705597366558547,2.9060807493245653,Fail,-0.11088786274194717,False,0.18782016698969528,Pass,0.07299964129924774,False,1.8385020839923527
22,1.6057282986724188,2.002112008440446,0.6981291604559654,1.8259864276034907,0.1677319617793163,-1.9947738424050259,Pass,1.88624906539917,False,0.6591244589944836,Pass,1.8544750213623047,False,0.9879246249911375
23,1.4732888175402366,1.5816674031635398,0.3534317540662405,-1.8066506240030666,0.027017456034682485,2.70120034771975,Pass,2.045665979385376,False,0.1923670420073904,Pass,2.045665979385376,False,1.617191625002306
24,1.2040581682461315,1.3882958233426992,0.7521763278672213,2.87123451579638,0.636781687412965,0.26715585893312843,Fail,-0.3550336956977844,False,0.35809187599807046,Pass,0.15035992860794067,False,0.9813707089924719
