case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
90,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.868465,0.673097,0.764895,-0.074312,initial_heading_error,-0.074312,-0.735100,0.660788,True
90,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.868465,0.673097,0.764895,-0.074312,initial_heading_error,-0.074312,0.824600,0.898912,True
92,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.074594,0.429244,0.607290,-0.327598,initial_speed,0.429244,0.158800,0.270444,True
92,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.074594,0.429244,0.607290,-0.327598,initial_heading_error,-0.327598,-0.735100,0.407502,True
92,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.074594,0.429244,0.607290,-0.327598,initial_heading_error,-0.327598,-1.028100,0.700502,True
96,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.490251,2.351495,0.478629,-0.145313,initial_heading_error,-0.145313,-0.735100,0.589787,True
96,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.490251,2.351495,0.478629,-0.145313,initial_heading_error,-0.145313,-1.028100,0.882787,True
96,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.490251,2.351495,0.478629,-0.145313,initial_heading_error,-0.145313,0.824600,0.969913,True
98,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.244490,1.959748,0.661893,0.313978,initial_heading_error,0.313978,0.824600,0.510622,True
98,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.244490,1.959748,0.661893,0.313978,initial_heading_error,0.313978,-0.735100,1.049078,True
98,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.244490,1.959748,0.661893,0.313978,initial_heading_error,0.313978,-1.028100,1.342078,True
99,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,0.868797,0.481479,0.665820,0.375485,initial_speed,0.481479,0.158800,0.322679,True
99,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,0.868797,0.481479,0.665820,0.375485,initial_heading_error,0.375485,0.824600,0.449115,True
99,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,0.868797,0.481479,0.665820,0.375485,initial_heading_error,0.375485,-0.735100,1.110585,True
100,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.303146,0.485287,0.940742,0.140722,initial_speed,0.485287,0.158800,0.326487,True
100,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.303146,0.485287,0.940742,0.140722,initial_heading_error,0.140722,0.824600,0.683878,True
100,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.303146,0.485287,0.940742,0.140722,initial_heading_error,0.140722,-0.735100,0.875822,True
101,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.197563,2.290531,0.529789,-0.456335,initial_heading_error,-0.456335,-0.735100,0.278765,True
101,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.197563,2.290531,0.529789,-0.456335,initial_heading_error,-0.456335,-1.028100,0.571765,True
101,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.197563,2.290531,0.529789,-0.456335,initial_heading_error,-0.456335,0.824600,1.280935,True
103,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.372928,2.061941,0.790246,-0.195716,initial_heading_error,-0.195716,-0.735100,0.539384,True
103,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.372928,2.061941,0.790246,-0.195716,initial_heading_error,-0.195716,-1.028100,0.832384,True
103,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.372928,2.061941,0.790246,-0.195716,initial_heading_error,-0.195716,0.824600,1.020316,True
104,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.141718,1.440530,0.869894,-0.271689,initial_heading_error,-0.271689,-0.735100,0.463411,True
104,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.141718,1.440530,0.869894,-0.271689,initial_heading_error,-0.271689,-1.028100,0.756411,True
104,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.141718,1.440530,0.869894,-0.271689,initial_heading_error,-0.271689,0.824600,1.096289,True
108,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.316303,1.974758,0.670236,0.263406,initial_heading_error,0.263406,0.824600,0.561194,True
108,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.316303,1.974758,0.670236,0.263406,initial_heading_error,0.263406,-0.735100,0.998506,True
108,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.316303,1.974758,0.670236,0.263406,initial_heading_error,0.263406,-1.028100,1.291506,True
109,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.267683,0.588703,0.351583,-0.382620,initial_heading_error,-0.382620,-0.735100,0.352480,True
109,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.267683,0.588703,0.351583,-0.382620,initial_speed,0.588703,0.158800,0.429903,True
109,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.267683,0.588703,0.351583,-0.382620,initial_heading_error,-0.382620,-1.028100,0.645480,True
110,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.594549,1.635066,0.451144,0.039933,initial_heading_error,0.039933,-0.735100,0.775033,True
110,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.594549,1.635066,0.451144,0.039933,initial_heading_error,0.039933,0.824600,0.784667,True
