case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
63,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.436471,0.329702,0.674325,-0.081425,initial_heading_error,-0.081425,0.747100,0.828525,True
63,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.436471,0.329702,0.674325,-0.081425,initial_heading_error,-0.081425,-1.320800,1.239375,True
63,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.436471,0.329702,0.674325,-0.081425,initial_speed,0.329702,1.616400,1.286698,True
65,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,0.752004,0.533108,0.380891,0.064283,initial_heading_error,0.064283,0.747100,0.682817,True
65,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,0.752004,0.533108,0.380891,0.064283,initial_speed,0.533108,1.616400,1.083292,True
65,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,0.752004,0.533108,0.380891,0.064283,initial_heading_error,0.064283,-1.320800,1.385083,True
67,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.538087,0.536757,0.944495,-1.048650,initial_heading_error,-1.048650,-1.320800,0.272150,True
67,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.538087,0.536757,0.944495,-1.048650,initial_speed,0.536757,1.616400,1.079643,True
67,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.538087,0.536757,0.944495,-1.048650,initial_heading_error,-1.048650,0.747100,1.795750,True
69,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.121722,1.014822,0.898068,0.526386,initial_heading_error,0.526386,0.747100,0.220714,True
69,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.121722,1.014822,0.898068,0.526386,initial_speed,1.014822,1.616400,0.601578,True
69,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.121722,1.014822,0.898068,0.526386,initial_heading_error,0.526386,-1.320800,1.847186,True
