case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
60,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.277513,1.361375,0.395244,-2.710503,0.517421,-1.868998,obstacle_heading,-1.868998,0.267800,2.136798,True
61,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.047351,1.080667,0.634920,2.313210,1.104750,1.246183,initial_heading_error,2.313210,-0.986300,3.299510,True
62,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.919268,1.251033,0.829627,3.091113,1.165909,2.990890,initial_heading_error,3.091113,-0.986300,4.077413,True
65,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.047643,2.122181,0.482951,3.053735,1.108159,-2.312332,initial_heading_error,3.053735,1.065400,1.988335,False
65,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.047643,2.122181,0.482951,3.053735,1.108159,-2.312332,initial_heading_error,3.053735,1.065400,1.988335,False
65,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.047643,2.122181,0.482951,3.053735,1.108159,-2.312332,obstacle_heading,-2.312332,0.267800,2.580132,False
66,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.734829,0.492279,0.864230,-1.302056,0.945901,-2.671615,obstacle_heading,-2.671615,0.267800,2.939415,True
66,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.734829,0.492279,0.864230,-1.302056,0.945901,-2.671615,obstacle_heading,-2.671615,0.267800,2.939415,True
66,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.734829,0.492279,0.864230,-1.302056,0.945901,-2.671615,obstacle_heading,-2.671615,0.267800,2.939415,True
67,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.079081,1.358567,0.569378,-0.364353,0.151986,-0.640479,initial_heading_error,-0.364353,-0.986300,0.621947,False
67,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.079081,1.358567,0.569378,-0.364353,0.151986,-0.640479,obstacle_heading,-0.640479,0.267800,0.908279,False
67,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.079081,1.358567,0.569378,-0.364353,0.151986,-0.640479,obstacle_heading,-0.640479,0.267800,0.908279,False
70,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.747064,0.684013,0.688787,-2.639848,0.090892,-0.771780,obstacle_heading,-0.771780,0.267800,1.039580,True
70,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.747064,0.684013,0.688787,-2.639848,0.090892,-0.771780,obstacle_heading,-0.771780,0.267800,1.039580,True
70,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.747064,0.684013,0.688787,-2.639848,0.090892,-0.771780,obstacle_heading,-0.771780,0.267800,1.039580,True
72,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.872231,0.266080,0.632843,-1.210371,0.368397,-0.876674,obstacle_heading,-0.876674,0.267800,1.144474,True
72,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.872231,0.266080,0.632843,-1.210371,0.368397,-0.876674,obstacle_heading,-0.876674,0.267800,1.144474,True
72,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.872231,0.266080,0.632843,-1.210371,0.368397,-0.876674,obstacle_heading,-0.876674,0.267800,1.144474,True
73,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.555127,1.494634,0.897794,0.100353,0.992455,1.762756,initial_heading_error,0.100353,-0.986300,1.086653,True
74,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.360807,0.519548,0.847269,1.244742,0.218531,0.750776,initial_heading_error,1.244742,-0.986300,2.231042,True
77,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.066939,0.414474,0.609472,0.825636,0.611326,2.471500,initial_heading_error,0.825636,-0.986300,1.811936,True
